Open,High,Low,Close,Volume
1.18575,1.18632,1.18457,1.18483,10325.0195
1.18485,1.186,1.18461,1.18565,7191.5601
1.18566,1.18648,1.18524,1.18535,7015.73
1.18535,1.18586,1.18518,1.1858,5469.1699
1.1858,1.18583,1.18449,1.1845,4847.5449
1.18451,1.18473,1.18442,1.1846,1964.755
1.1846,1.18499,1.18456,1.18481,415.2
1.18477,1.18527,1.18465,1.18508,2156.4099
1.18509,1.18523,1.18355,1.18441,4969.8501
1.18437,1.18489,1.18355,1.18382,8046.3198
1.18383,1.18561,1.1838,1.18547,7306.0601
1.18548,1.1867,1.18535,1.18648,6197.2002
1.18651,1.18664,1.18552,1.18574,4269.2998
1.18574,1.18595,1.18535,1.18538,4159.0498
1.1854,1.18626,1.18531,1.18575,4476.3398
1.18576,1.18882,1.18511,1.18805,11088.7598
1.18808,1.18985,1.18763,1.1896,10181.9102
1.18959,1.19088,1.18919,1.19054,10106.54
1.19055,1.19097,1.18976,1.19008,9058.3701
1.19008,1.19156,1.19001,1.1904,8564.8203
1.19039,1.19044,1.18867,1.18876,8110.21
1.18878,1.18977,1.18822,1.18916,10425.4102
1.18917,1.19075,1.18832,1.19014,16154.8301
1.19014,1.1909,1.18818,1.18856,12958.5098
1.18855,1.18932,1.18813,1.1885,8568.6396
1.18849,1.18912,1.18832,1.18861,5305
1.18862,1.18955,1.18847,1.18941,6525.0498
1.1894,1.19043,1.18939,1.19001,3211.3999
1.19003,1.19049,1.18991,1.19015,3652.3899
1.19015,1.19028,1.18983,1.19001,1922.84
1.19001,1.19028,1.18925,1.19019,871.8403
1.19018,1.19024,1.18963,1.18967,1578.09
1.18967,1.18967,1.18876,1.18934,3556.4199
1.18935,1.18976,1.18838,1.1885,5301.6201
1.18851,1.18855,1.1877,1.18811,3974.53
1.18813,1.18831,1.18787,1.18801,3097.0701
1.18803,1.18821,1.18771,1.18795,2037.85
1.18796,1.188,1.18704,1.1875,3685.8201
1.18749,1.18789,1.18688,1.18774,3884.5701
1.18778,1.18862,1.18745,1.18841,6160.2202
1.18842,1.18967,1.18718,1.1896,8351.46
1.1896,1.19016,1.18927,1.18998,5401.98
1.18997,1.19046,1.1893,1.18951,5605.8198
1.18954,1.18973,1.1885,1.18909,5905.0898
1.18907,1.18962,1.18822,1.18852,7410.4399
1.18851,1.19128,1.18817,1.19105,19030.2891
1.19106,1.19247,1.19058,1.19132,14866.0098
1.19131,1.19163,1.1886,1.18958,14177.3301
1.18958,1.18997,1.18882,1.18987,10388.4805
1.18988,1.19121,1.1897,1.19081,6131.3198
1.19083,1.19222,1.19014,1.19143,11847.7002
1.19144,1.19236,1.19126,1.19206,5330.8301
1.19211,1.19273,1.19189,1.19268,4020.2051
1.19266,1.19296,1.19238,1.19284,1671.4354
1.19283,1.19288,1.19213,1.19259,732.93
1.19259,1.19285,1.19242,1.19242,1314.0601
1.19242,1.19289,1.19156,1.1919,3305.99
1.1919,1.19241,1.19172,1.19216,3332.96
1.19217,1.19345,1.19217,1.19284,3956.1201
1.19287,1.19331,1.19276,1.19315,3244.0601
1.19316,1.19318,1.19248,1.19273,3141.6201
1.19274,1.19289,1.19254,1.19272,3499.1001
1.19272,1.19319,1.19189,1.19299,4197.1401
1.19301,1.19462,1.19244,1.19382,7496.6602
1.19382,1.19687,1.19365,1.19646,10886.04
1.19648,1.19687,1.19568,1.19636,6507.7402
1.19637,1.19664,1.19608,1.19632,4254.6899
1.19631,1.19678,1.19614,1.19642,5737.1299
1.19641,1.19648,1.19423,1.19542,10673.0596
1.19543,1.19738,1.19435,1.19569,20388.0391
1.19568,1.19655,1.19312,1.19366,14698.8701
1.19367,1.1966,1.19279,1.19583,13414.3496
1.19586,1.19788,1.19556,1.1977,7339.4502
1.19771,1.19781,1.19653,1.19722,5775.2998
1.19721,1.19898,1.19714,1.19856,9407.8604
1.19858,1.19899,1.19808,1.19817,4235.0098
1.19817,1.19898,1.1981,1.19891,4175.8652
1.19891,1.19898,1.19833,1.19844,1962.752
1.19842,1.19858,1.19786,1.19824,307.26
1.19825,1.19873,1.19806,1.19808,1610.72
1.19809,1.19844,1.198,1.19828,3655.1001
1.19832,1.19884,1.19828,1.19841,3593.6799
1.19841,1.19845,1.19596,1.19622,5788.1899
1.19625,1.1966,1.196,1.19615,2945.8799
1.19616,1.19675,1.19607,1.1966,1848.98
1.19659,1.1967,1.19615,1.19633,3160.4099
1.19632,1.19633,1.19458,1.19489,6749.3398
1.19489,1.19508,1.19374,1.19452,9473.6396
1.19451,1.19478,1.19283,1.1933,12368.8301
1.19327,1.19368,1.19109,1.19177,9616.3604
1.19178,1.19227,1.19099,1.19206,6168.2402
1.19208,1.19231,1.19135,1.19168,7945.27
1.19169,1.19357,1.19159,1.19346,7548.5698
1.19345,1.19402,1.19214,1.19264,11168.5801
1.19264,1.1935,1.19201,1.19315,15878.4902
1.19314,1.19391,1.19115,1.19367,14541.1797
1.19368,1.19551,1.19332,1.19521,10009.1201
1.19521,1.19566,1.19477,1.19478,6058.1401
1.19477,1.19552,1.19444,1.19522,4451.8701
1.19523,1.19544,1.19486,1.19488,3453.24
1.19487,1.19614,1.19476,1.19604,2928.28
1.19603,1.19611,1.19476,1.19476,3384.6001
1.19451,1.19511,1.19439,1.19489,2178.6201
1.19483,1.19542,1.19433,1.1948,2425.8
1.1948,1.19528,1.19447,1.195,1972.5601
1.19501,1.19561,1.19497,1.19511,3725.52
1.1951,1.19674,1.19503,1.19576,4929.2202
1.19576,1.19615,1.1943,1.19476,6003.0098
1.19475,1.19542,1.19472,1.19539,3310.01
1.1954,1.19543,1.19425,1.19431,2879.8101
1.19429,1.19435,1.19299,1.19327,4582.6602
1.19327,1.19356,1.19255,1.1935,4298.71
1.19349,1.19375,1.19178,1.19197,7331.2598
1.19201,1.19398,1.19196,1.19367,7854.1602
1.19367,1.19401,1.19222,1.19257,6699.54
1.19258,1.19304,1.19192,1.19303,4813.9102
1.19302,1.19341,1.1921,1.19226,6656.4199
1.19225,1.19338,1.19207,1.19247,8175.1201
1.19249,1.19307,1.1916,1.19204,8885.3701
1.19205,1.19303,1.19151,1.19277,8592.9697
1.19275,1.19338,1.1911,1.19153,8452.0801
1.19152,1.19372,1.19151,1.19229,7177.3999
1.19228,1.19314,1.19194,1.19278,4149.9102
1.19277,1.19322,1.1925,1.19256,3751.73
1.19256,1.19299,1.19211,1.19297,3476.01
1.19296,1.19336,1.19264,1.19286,1987.12
1.19277,1.19327,1.19239,1.19275,1345.405
1.19278,1.19297,1.19243,1.19245,1242.1915
1.19245,1.19269,1.19242,1.19263,1476.58
1.19263,1.19316,1.19222,1.19227,2727.3101
1.19226,1.19319,1.19223,1.19276,3153.97
1.19277,1.19282,1.1922,1.19262,3126.6799
1.19261,1.19371,1.1925,1.19336,3729.23
1.19335,1.19385,1.19327,1.19377,2180.8999
1.19375,1.19387,1.19343,1.19348,2973.49
1.19348,1.19352,1.19273,1.19294,4452.2798
1.19295,1.19298,1.19154,1.19163,6672.3501
1.19163,1.19288,1.19136,1.19266,6704.4902
1.19266,1.19353,1.19224,1.19287,6263.6499
1.19286,1.19455,1.1927,1.19441,6654.6802
1.19439,1.19518,1.19429,1.1947,5474.1499
1.19471,1.19498,1.19203,1.19228,11479.3896
1.19228,1.19274,1.18971,1.19025,14542.1104
1.19024,1.19137,1.18997,1.19091,9492.71
1.19094,1.19098,1.18819,1.18942,10451.4004
1.18941,1.18986,1.18899,1.18931,6884.5098
1.1893,1.19095,1.18924,1.19026,8563.7002
1.19026,1.19088,1.19017,1.19035,4910.4702
1.19035,1.191,1.19027,1.19051,2950.6001
1.19051,1.19068,1.19008,1.19017,1425.34
1.19016,1.19052,1.18987,1.19008,1133.87
1.19011,1.1904,1.19011,1.19017,601.255
1.19017,1.19045,1.19001,1.1902,1426.0601
1.19018,1.19061,1.18999,1.19012,3967.5601
1.19011,1.1902,1.18926,1.18968,3945.05
1.18968,1.19016,1.18959,1.19016,2489.1899
1.19016,1.19041,1.18993,1.19011,2012.63
1.19011,1.19037,1.18993,1.19035,2028.1801
1.19033,1.19042,1.18978,1.18979,2474.9399
1.1898,1.1908,1.18971,1.19076,2921.8201
1.19076,1.1908,1.1891,1.18911,5255.0098
1.18909,1.18998,1.18861,1.1898,4847.5298
1.18987,1.19165,1.18968,1.19106,5870.0898
1.19104,1.19154,1.19066,1.19112,3941.05
1.19111,1.19118,1.18926,1.18934,6485.02
1.18935,1.19138,1.18912,1.19115,8046.5098
1.19116,1.19125,1.19007,1.19011,7035.02
1.1901,1.19151,1.19008,1.19078,8129.3901
1.19077,1.19131,1.19028,1.19039,7542.5098
1.19039,1.1904,1.18969,1.19014,6078.0298
1.19015,1.191,1.18976,1.19079,4860.3301
1.1909,1.19853,1.1909,1.19771,29466.8809
1.1977,1.19828,1.19611,1.19772,12098
1.19771,1.19855,1.19746,1.19779,2865.3301
1.19774,1.19824,1.19749,1.198,261.94
1.198,1.19873,1.19776,1.19784,2058.7676
1.19784,1.19839,1.19779,1.19825,2684.8201
1.19827,1.19877,1.19783,1.19854,4915.6602
1.19854,1.19865,1.1967,1.1969,6087.8599
1.19691,1.1971,1.19653,1.19706,4406.4399
1.19707,1.19749,1.19586,1.19589,6506.4902
1.1959,1.19639,1.19552,1.19613,3158.3601
1.19613,1.19685,1.19587,1.19646,3990.6899
1.19647,1.19797,1.19647,1.19793,3939.45
1.19793,1.19888,1.19427,1.19472,14367.2197
1.19473,1.19555,1.19349,1.19473,11853.79
1.19472,1.19502,1.1937,1.19421,10575.6797
1.19422,1.19439,1.1934,1.19398,7354.7002
1.19398,1.19497,1.19365,1.1941,10678.9502
1.19412,1.19475,1.19217,1.19281,14654.04
1.1928,1.19292,1.19101,1.19165,13840.0303
1.19164,1.19251,1.19084,1.19198,14592.9004
1.19197,1.19282,1.19154,1.1926,11493.4805
1.1926,1.19387,1.19169,1.19204,9796.4404
1.19204,1.19316,1.19153,1.19291,6051.9902
1.19292,1.193,1.19086,1.19134,7040.96
1.19133,1.19169,1.19061,1.19101,7213.1899
1.19102,1.19184,1.19101,1.19132,2601.8101
1.19134,1.19184,1.19103,1.19135,693.05
1.19135,1.19205,1.19135,1.1917,1208.79
1.19173,1.19191,1.1914,1.19174,1318.11
1.19175,1.19185,1.19041,1.19072,3841.1201
1.19072,1.19129,1.19028,1.19097,4279.7002
1.19097,1.19108,1.1902,1.19087,2995.75
1.19086,1.19164,1.19047,1.19142,4497.0801
1.1914,1.19196,1.19123,1.19186,3278.3201
1.19186,1.1919,1.19108,1.19179,2885.74
1.19176,1.19275,1.19133,1.19253,4239.8301
1.19255,1.19371,1.19197,1.19322,7470.1802
1.19322,1.1937,1.19209,1.19228,9165.8604
1.19227,1.19232,1.18925,1.18933,7161.27
1.18932,1.18984,1.18905,1.18978,6420.1099
1.18978,1.19092,1.18947,1.18991,5493.1201
1.18992,1.19052,1.1894,1.18997,8839.5098
1.18996,1.19043,1.18738,1.18811,22250.6699
1.18811,1.18871,1.18762,1.18861,10004.96
1.18862,1.19118,1.18842,1.19089,10454.2002
1.19087,1.19117,1.18999,1.19074,8391.1396
1.19072,1.19109,1.19048,1.19091,3290.3899
1.19093,1.19124,1.19057,1.19081,2955.0801
1.19083,1.19097,1.19051,1.19051,3748.21
1.19051,1.1907,1.1902,1.19031,3644.04
1.18712,1.18822,1.18708,1.18797,1358.3335
1.18804,1.18886,1.1877,1.18845,4970.9565
1.18844,1.189,1.18817,1.18835,1350.21
1.18837,1.18924,1.18835,1.1885,3016.28
1.18851,1.18867,1.18751,1.18844,4110.3398
1.18843,1.1893,1.18843,1.18925,2320.6799
1.18924,1.18982,1.18915,1.18949,2869.3799
1.18952,1.18989,1.18928,1.18934,2056.74
1.18933,1.18996,1.18913,1.18938,2462.76
1.18936,1.18955,1.18821,1.18827,5566.29
1.18827,1.18888,1.18744,1.18841,9731.9102
1.1884,1.1906,1.18757,1.19021,10071.6201
1.19021,1.19056,1.18932,1.19,6686.1299
1.19003,1.19108,1.18993,1.19105,5000.4902
1.19104,1.19304,1.19097,1.19276,7392.71
1.19277,1.19313,1.19165,1.1923,7732.1099
1.19229,1.19281,1.19105,1.19166,8697.5303
1.19167,1.19273,1.19133,1.19215,7934.96
1.19216,1.19394,1.19203,1.19318,7109.5298
1.19319,1.19392,1.19284,1.19392,5520.8501
1.19391,1.19468,1.1935,1.19414,4248.52
1.19412,1.19441,1.19399,1.19418,2499.97
1.19416,1.19419,1.19355,1.19361,2734.51
1.19361,1.19375,1.19321,1.19323,2229.26
1.19323,1.19363,1.19304,1.19348,1195.09
1.19348,1.19356,1.19316,1.19335,908.7025
1.19336,1.19357,1.19286,1.19322,1416.28
1.19323,1.19407,1.19283,1.19334,2924.6001
1.19335,1.19369,1.19262,1.19293,4750.9399
1.19296,1.1933,1.19229,1.19256,3572.1599
1.19256,1.1932,1.19242,1.19317,1667.53
1.19316,1.19332,1.19229,1.19231,2648.79
1.19231,1.19256,1.19193,1.19247,2707.46
1.19248,1.19287,1.19214,1.19273,3373.02
1.19275,1.19318,1.19026,1.19051,6662.8101
1.19052,1.19078,1.18858,1.18987,9777.0303
1.18987,1.19001,1.18909,1.18911,6546.7998
1.18912,1.18998,1.18825,1.18844,9641.5098
1.18845,1.18855,1.18771,1.18806,7591.3599
1.18806,1.18949,1.18786,1.18891,7476.6099
1.1889,1.18914,1.18704,1.18728,8560.9502
1.18725,1.18758,1.18615,1.18736,9096.4805
1.18736,1.18764,1.18635,1.18722,7255.7798
1.18722,1.18725,1.18582,1.18634,7445.2402
1.18635,1.18661,1.18556,1.1857,5073.9502
1.18569,1.18575,1.18486,1.18516,4355.1602
1.18517,1.1856,1.18477,1.18478,4206.7798
1.18477,1.18507,1.18421,1.18492,3108.0701
1.18492,1.1853,1.18465,1.18505,1156.2595
1.18501,1.18517,1.1847,1.18471,1006.57
1.18472,1.18477,1.1836,1.18396,2740.6101
1.18399,1.1848,1.18396,1.18425,3039.51
1.18426,1.18508,1.18396,1.18482,4008.23
1.18481,1.18492,1.1842,1.18451,3908.79
1.18452,1.18496,1.18438,1.18489,2364.8501
1.18487,1.18489,1.18425,1.18464,2394.4199
1.18463,1.18463,1.18387,1.18403,3173.1899
1.18403,1.18473,1.18337,1.18468,4062.24
1.18468,1.18472,1.18176,1.18206,8582.21
1.18205,1.18325,1.18123,1.18265,13269.9902
1.18268,1.18446,1.18225,1.18348,9953.3896
1.18348,1.1835,1.18187,1.18225,7235.1699
1.18225,1.18357,1.18221,1.18336,5481.6201
1.18334,1.18365,1.18239,1.18337,6703.3501
1.18335,1.18337,1.18144,1.18227,9946.54
1.18228,1.18301,1.18171,1.18284,8292.8096
1.18286,1.1839,1.18241,1.18305,7316.25
1.18304,1.18368,1.18228,1.18235,6132.8501
1.18234,1.18289,1.18197,1.18271,4982.7598
1.18272,1.18305,1.18209,1.1821,5200.02
1.1821,1.18231,1.18124,1.18124,4651.23
1.18122,1.18163,1.18095,1.1812,2812.5
1.18122,1.18147,1.18108,1.18126,569.53
1.18127,1.1815,1.18089,1.18117,896.81
1.18117,1.18144,1.18105,1.18127,1117.11
1.18128,1.18176,1.18112,1.18175,2685.77
1.18175,1.18175,1.18041,1.18119,4735.4199
1.1812,1.18251,1.18117,1.18239,3994.1899
1.18239,1.18277,1.18221,1.18228,2849.6799
1.18229,1.18239,1.18185,1.18206,3456.6699
1.18205,1.18261,1.18195,1.18199,2696.77
1.18199,1.18214,1.1814,1.18161,4589.7998
1.1816,1.18183,1.18047,1.1806,6491.8198
1.18058,1.18163,1.18012,1.18051,8352.7803
1.1805,1.18136,1.18036,1.18105,5573.4502
1.18103,1.1818,1.18081,1.1814,5528.6299
1.18139,1.18177,1.18037,1.18049,5804.5698
1.18048,1.18097,1.1791,1.17972,9722.9102
1.17971,1.18154,1.17963,1.18077,12755.4297
1.18078,1.18123,1.1792,1.17995,12057.0098
1.17995,1.17997,1.17732,1.17758,11040.1396
1.17758,1.17808,1.17625,1.17627,8368.9199
1.17627,1.17761,1.17617,1.17745,8832.4102
1.17744,1.17817,1.17696,1.17768,5293.1602
1.17771,1.17789,1.17648,1.17672,6432.5
1.17674,1.17694,1.1762,1.17635,2157.9099
1.17636,1.17741,1.17633,1.17679,1588.1309
1.17686,1.17736,1.17679,1.17734,966.8257
1.17733,1.17771,1.1771,1.17756,1268.4399
1.17756,1.17837,1.17716,1.17819,3617.1299
1.17818,1.17845,1.17795,1.17833,2678.6799
1.17834,1.17843,1.17763,1.17796,2478.01
1.17799,1.17819,1.17791,1.17811,1433.33
1.17808,1.17808,1.17746,1.17763,1447.17
1.17764,1.17843,1.17764,1.17833,1091.96
1.17831,1.17868,1.17805,1.17833,2637.0701
1.17832,1.1789,1.1776,1.17867,4688.7202
1.17864,1.17883,1.17752,1.17873,6829.4702
1.17873,1.17973,1.1783,1.17923,6263.7402
1.17922,1.17935,1.17775,1.1782,5332.8301
1.17821,1.17827,1.17717,1.17738,5619.5498
1.17739,1.17846,1.17727,1.17761,7395.4302
1.1776,1.17883,1.1776,1.17836,9326.3799
1.17836,1.17913,1.17781,1.17901,7983.7202
1.17902,1.18049,1.17852,1.17966,9229.5
1.17965,1.17992,1.17924,1.17987,5027.6602
1.17986,1.17997,1.17861,1.17903,3271.73
1.17903,1.17921,1.17841,1.17892,3722.8301
1.17893,1.17991,1.17884,1.17976,2917.3501
1.17977,1.17999,1.1791,1.17918,1777.98
1.17917,1.17923,1.17897,1.17898,288.18
1.17898,1.17935,1.17888,1.17908,1926.665
1.17908,1.17908,1.17855,1.17874,1517.1899
1.17874,1.17896,1.17778,1.17803,2690.1499
1.17804,1.17871,1.1775,1.17854,2620.1299
1.17854,1.17911,1.17831,1.17907,1895.74
1.17907,1.17907,1.17846,1.17862,1556.8
1.17861,1.17878,1.17781,1.17787,1317.22
1.17785,1.17794,1.17734,1.17757,2644.97
1.17755,1.17841,1.17728,1.17806,4783.8901
1.17807,1.17939,1.17785,1.17865,6432.52
1.17865,1.17873,1.17629,1.17663,10383.9902
1.17664,1.17808,1.17655,1.17747,6010.29
1.17747,1.17797,1.17677,1.17711,4656.5801
1.17712,1.17823,1.17646,1.17805,4886
1.17803,1.17884,1.17774,1.17855,6825.9302
1.17854,1.17925,1.17736,1.17775,9039.9697
1.17776,1.17853,1.17628,1.17633,12864.0703
1.17634,1.17839,1.17606,1.17779,9701.4004
1.17781,1.17811,1.1773,1.17735,4399.6699
1.17735,1.17784,1.17698,1.17701,3350.05
1.17701,1.17726,1.17633,1.17634,4225.98
1.17633,1.1771,1.17633,1.17678,3403.73
1.17676,1.17678,1.17629,1.17642,1318.5601
1.1764,1.17717,1.17632,1.17664,523.42
1.17664,1.17725,1.17649,1.17674,1379.3051
1.17674,1.17693,1.17659,1.17685,911.92
1.17684,1.17711,1.17641,1.17702,2385
1.17702,1.17737,1.17646,1.17725,2380.79
1.17722,1.17723,1.17638,1.1765,2198.95
1.17649,1.17706,1.17649,1.17666,1799.67
1.17667,1.17677,1.17603,1.1764,1457.6
1.17639,1.17655,1.17605,1.17611,1404.4399
1.17611,1.17653,1.17409,1.17471,7496.1699
1.17472,1.17551,1.1733,1.17353,10580.5703
1.17354,1.17476,1.17333,1.17463,5794.8901
1.17462,1.17497,1.17356,1.17391,4341.3999
1.17389,1.17435,1.17305,1.1732,4264.8398
1.17322,1.17402,1.17288,1.17348,7001.5698
1.17349,1.17431,1.17273,1.17312,10049.5801
1.17311,1.17376,1.17112,1.17193,10053.0996
1.17191,1.1731,1.1716,1.17251,9977.3799
1.17251,1.1733,1.17209,1.17237,6104.3301
1.17239,1.1726,1.17158,1.17184,3762.3899
1.17184,1.17197,1.17137,1.17144,2809.79
1.17145,1.17177,1.17142,1.1717,2062.8
1.17169,1.17229,1.1716,1.17197,1792.38
1.17197,1.17204,1.1715,1.17169,1214.87
1.17168,1.17183,1.17152,1.17179,469.56
1.17179,1.17197,1.17165,1.17176,1195.09
1.17178,1.17243,1.17149,1.17231,1130.63
1.1723,1.17258,1.17196,1.17225,3129.5801
1.17225,1.17239,1.17106,1.17137,2626.5701
1.17138,1.17138,1.17069,1.17069,2310.02
1.17068,1.17091,1.17044,1.17071,2413.3799
1.17071,1.1708,1.1704,1.17075,1982.12
1.17076,1.17129,1.17057,1.17082,2067.8301
1.17082,1.17274,1.17046,1.1727,7600.9199
1.17271,1.17376,1.17215,1.17315,6293.3901
1.17316,1.17478,1.17301,1.17462,7363.6602
1.17459,1.17459,1.17289,1.17289,5594.4199
1.1729,1.17353,1.17215,1.17347,4411.2798
1.17349,1.17396,1.1727,1.17313,4795.27
1.17313,1.17325,1.17209,1.17255,7423.8701
1.17256,1.17395,1.1721,1.17351,6828.4502
1.17353,1.17598,1.17353,1.17517,11767.1904
1.17516,1.1753,1.17287,1.17421,9437.6504
1.17421,1.17528,1.17421,1.17498,4674.77
1.17497,1.17552,1.17388,1.17391,3873.45
1.17391,1.17398,1.17237,1.17255,4232.6299
1.17254,1.173,1.17194,1.17263,4605.9199
1.17263,1.17303,1.17231,1.17298,1800.0699
1.17298,1.17308,1.17257,1.17275,1454.345
1.17275,1.17288,1.17208,1.17255,1282.7292
1.17258,1.17275,1.17221,1.1727,1019.12
