adx,DI_plus,DI_minus
12.37,0.18,0.12
13.46,0.17,0.12
14.11,0.16,0.12
13.54,0.14,0.11
12.42,0.13,0.12
10.91,0.12,0.13
9.74,0.12,0.14
8.79,0.11,0.13
10.25,0.1,0.16
12.37,0.09,0.2
14.3,0.1,0.18
16.3,0.09,0.18
17.46,0.11,0.16
18.12,0.1,0.15
19.51,0.09,0.2
20.4,0.1,0.19
20.93,0.11,0.17
21.4,0.11,0.16
22.65,0.1,0.17
24.13,0.1,0.16
25.2,0.09,0.15
26.29,0.09,0.14
26.69,0.08,0.14
25.42,0.09,0.13
23.21,0.12,0.12
21.44,0.13,0.11
20.65,0.13,0.11
19.42,0.12,0.11
17.57,0.13,0.1
16.16,0.12,0.09
15.72,0.12,0.09
15.02,0.11,0.09
13.27,0.1,0.1
12.03,0.09,0.1
12.2,0.09,0.14
11.68,0.1,0.13
10.29,0.1,0.12
9.19,0.11,0.12
10.76,0.17,0.11
11.51,0.16,0.11
11.73,0.15,0.11
11.63,0.14,0.13
11.71,0.13,0.16
11.16,0.16,0.15
10.67,0.15,0.17
10.71,0.14,0.17
11.67,0.13,0.17
12.29,0.12,0.16
12.15,0.11,0.18
12.67,0.1,0.17
15.3,0.1,0.26
18.48,0.09,0.25
20.49,0.08,0.25
23.09,0.08,0.27
26.66,0.07,0.33
30.93,0.07,0.3
34.85,0.06,0.32
39.28,0.06,0.3
43.81,0.06,0.33
48.37,0.05,0.35
52.41,0.06,0.33
56.63,0.05,0.34
60.3,0.05,0.34
63.98,0.05,0.31
65.8,0.05,0.29
66.51,0.08,0.27
66.96,0.07,0.25
67.56,0.06,0.29
66.87,0.08,0.27
65.49,0.1,0.25
64.01,0.09,0.25
61.74,0.11,0.23
59.09,0.11,0.21
55.74,0.12,0.2
52.09,0.12,0.18
48.25,0.11,0.17
45.21,0.11,0.21
41.67,0.12,0.19
38.62,0.11,0.2
36.75,0.1,0.19
34.17,0.11,0.17
30.79,0.12,0.16
28.59,0.11,0.17
27.36,0.1,0.18
25.96,0.09,0.16
26.91,0.09,0.24
24.85,0.21,0.23
23.65,0.26,0.21
22.33,0.24,0.23
21.05,0.22,0.23
19.28,0.21,0.24
17.59,0.21,0.22
15.83,0.2,0.22
13.68,0.2,0.2
12.73,0.22,0.19
12.7,0.24,0.17
11.94,0.22,0.17
10.68,0.21,0.17
9.5,0.19,0.16
6.87,0.18,0.15
6.6,0.17,0.17
6.54,0.15,0.18
6.63,0.16,0.17
6.79,0.15,0.16
6.53,0.14,0.15
8.03,0.13,0.21
9.06,0.13,0.19
10.38,0.12,0.18
11.48,0.11,0.18
11.29,0.13,0.17
11.36,0.12,0.16
11.96,0.11,0.16
12.42,0.1,0.15
12.96,0.1,0.14
13.31,0.12,0.13
13.19,0.14,0.12
13.49,0.13,0.11
14.24,0.14,0.1
14.75,0.13,0.1
14.46,0.14,0.1
14.28,0.13,0.09
13.54,0.12,0.1
12.44,0.11,0.1
11.52,0.1,0.1
10.98,0.11,0.1
10.84,0.12,0.09
11.22,0.13,0.08
11.51,0.12,0.08
11.67,0.11,0.1
11.98,0.11,0.09
11.68,0.11,0.1
11.03,0.1,0.11
10.25,0.1,0.1
9.12,0.09,0.1
9.18,0.09,0.12
10.41,0.08,0.14
10.68,0.1,0.13
11.27,0.1,0.12
11.58,0.09,0.11
11.62,0.09,0.12
12.37,0.08,0.16
13.12,0.07,0.15
14.11,0.09,0.14
13.79,0.11,0.13
14.07,0.13,0.12
14.08,0.12,0.14
14.71,0.11,0.14
14.95,0.11,0.13
14.15,0.1,0.12
13.83,0.1,0.15
14.64,0.09,0.14
16.32,0.08,0.16
18.26,0.08,0.17
20.39,0.07,0.2
21.96,0.07,0.23
23.51,0.06,0.21
26.05,0.06,0.21
28.43,0.08,0.2
30.86,0.08,0.18
32.46,0.1,0.17
33.82,0.09,0.16
36.42,0.08,0.21
38.57,0.09,0.19
39.81,0.08,0.19
41.09,0.08,0.18
40.97,0.09,0.17
39.71,0.11,0.16
37.49,0.11,0.15
33.83,0.13,0.14
30.08,0.13,0.13
26.18,0.12,0.13
24.02,0.11,0.14
21.86,0.1,0.13
21.2,0.1,0.14
19.8,0.16,0.13
17.49,0.15,0.12
15.86,0.15,0.11
13.67,0.14,0.12
11.73,0.14,0.11
10.53,0.13,0.1
10.79,0.15,0.09
11.28,0.14,0.09
12.93,0.15,0.08
15.3,0.16,0.08
17.74,0.15,0.07
19.6,0.14,0.07
20.36,0.13,0.09
20.05,0.12,0.09
21.74,0.17,0.09
23.25,0.15,0.08
23.38,0.14,0.1
23.96,0.13,0.1
23.12,0.12,0.12
22.79,0.13,0.11
21.88,0.13,0.1
21.07,0.12,0.1
19.19,0.11,0.11
17.15,0.1,0.12
14.58,0.11,0.11
12.02,0.1,0.1
11.35,0.12,0.09
11.15,0.11,0.09
9.26,0.1,0.09
8.1,0.11,0.08
8.28,0.11,0.08
11.07,0.25,0.07
15.14,0.26,0.07
18.81,0.25,0.06
21.4,0.23,0.09
24.28,0.24,0.08
28.16,0.25,0.07
31.97,0.27,0.07
35.77,0.25,0.08
39.8,0.25,0.07
43.02,0.23,0.06
45.52,0.22,0.08
48.48,0.2,0.07
50.14,0.19,0.08
52.0,0.2,0.08
51.76,0.22,0.07
51.46,0.22,0.07
52.42,0.41,0.06
53.82,0.38,0.08
55.14,0.39,0.07
56.17,0.36,0.07
56.11,0.33,0.09
56.72,0.34,0.08
57.1,0.31,0.07
56.74,0.29,0.09
56.29,0.27,0.11
55.92,0.25,0.11
56.12,0.23,0.1
55.31,0.22,0.11
54.27,0.22,0.1
53.01,0.21,0.09
50.56,0.2,0.09
48.62,0.19,0.08
44.49,0.17,0.14
40.51,0.17,0.13
37.7,0.18,0.12
34.39,0.16,0.12
30.58,0.15,0.13
27.51,0.14,0.12
26.18,0.13,0.2
25.28,0.12,0.22
24.5,0.11,0.21
24.75,0.1,0.22
24.69,0.1,0.21
25.01,0.09,0.22
25.17,0.08,0.2
25.39,0.08,0.19
27.97,0.07,0.2
30.4,0.07,0.19
31.44,0.08,0.17
31.47,0.12,0.16
31.54,0.12,0.15
31.9,0.11,0.15
30.57,0.13,0.14
28.93,0.14,0.13
26.88,0.13,0.13
24.62,0.12,0.14
22.69,0.12,0.14
20.91,0.11,0.15
18.59,0.12,0.14
15.98,0.14,0.13
13.16,0.14,0.12
10.35,0.13,0.11
7.92,0.12,0.12
7.63,0.11,0.14
7.08,0.14,0.13
6.22,0.13,0.12
7.11,0.12,0.16
7.21,0.13,0.15
7.2,0.14,0.14
7.57,0.13,0.16
7.86,0.12,0.16
7.2,0.13,0.15
7.01,0.12,0.14
7.41,0.11,0.14
7.04,0.14,0.13
6.68,0.13,0.12
6.67,0.12,0.12
6.58,0.11,0.14
7.22,0.1,0.13
8.7,0.1,0.15
9.17,0.09,0.14
8.87,0.12,0.13
9.38,0.15,0.12
10.42,0.19,0.11
12.76,0.29,0.11
15.77,0.29,0.1
18.85,0.27,0.09
20.68,0.25,0.12
23.84,0.3,0.11
26.91,0.28,0.1
30.05,0.26,0.1
31.15,0.24,0.14
32.58,0.24,0.13
32.87,0.23,0.13
33.2,0.21,0.12
34.02,0.19,0.15
34.71,0.2,0.14
33.18,0.18,0.17
30.9,0.17,0.22
28.04,0.17,0.21
25.68,0.16,0.22
23.81,0.17,0.21
20.91,0.17,0.19
18.16,0.16,0.18
15.97,0.14,0.19
15.3,0.13,0.19
14.77,0.12,0.2
14.68,0.12,0.19
15.59,0.11,0.25
15.97,0.15,0.23
16.08,0.14,0.21
16.53,0.16,0.2
16.19,0.15,0.18
16.85,0.14,0.21
16.43,0.15,0.19
16.23,0.21,0.18
15.89,0.19,0.19
15.61,0.18,0.19
14.92,0.19,0.18
14.05,0.18,0.16
12.61,0.17,0.18
10.91,0.16,0.17
8.58,0.15,0.17
7.97,0.14,0.17
6.74,0.17,0.16
6.43,0.16,0.15
6.51,0.17,0.14
5.91,0.16,0.13
7.36,0.22,0.12
8.66,0.21,0.12
9.58,0.19,0.14
10.32,0.18,0.14
10.31,0.17,0.18
10.25,0.15,0.17
10.64,0.14,0.17
10.61,0.16,0.16
10.68,0.17,0.15
10.44,0.16,0.14
10.73,0.15,0.13
12.04,0.19,0.12
12.34,0.18,0.13
12.69,0.17,0.13
11.57,0.16,0.12
10.05,0.15,0.13
9.33,0.14,0.12
9.12,0.14,0.12
9.98,0.15,0.11
10.83,0.14,0.1
10.41,0.13,0.12
10.56,0.12,0.11
10.3,0.11,0.12
9.95,0.12,0.11
9.69,0.11,0.1
8.62,0.1,0.12
8.37,0.09,0.12
8.79,0.09,0.13
9.45,0.08,0.13
10.43,0.08,0.12
11.95,0.08,0.13
13.0,0.07,0.12
13.72,0.07,0.11
15.07,0.06,0.13
18.37,0.06,0.17
22.0,0.05,0.18
23.74,0.09,0.17
24.86,0.11,0.16
26.48,0.1,0.17
27.49,0.1,0.16
28.99,0.09,0.18
29.66,0.09,0.17
30.09,0.08,0.16
30.49,0.09,0.14
30.39,0.08,0.13
30.45,0.08,0.13
31.36,0.07,0.16
29.49,0.12,0.15
26.47,0.12,0.14
23.39,0.11,0.14
22.72,0.1,0.15
21.55,0.15,0.14
19.95,0.14,0.15
18.73,0.13,0.14
16.84,0.12,0.13
15.17,0.11,0.13
13.99,0.1,0.13
13.86,0.09,0.15
13.37,0.1,0.14
13.12,0.09,0.14
11.47,0.1,0.13
11.38,0.11,0.12
11.03,0.11,0.12
10.34,0.11,0.11
9.15,0.1,0.1
9.39,0.1,0.11
9.4,0.11,0.1
9.18,0.1,0.1
9.08,0.1,0.09
9.44,0.1,0.08
9.98,0.12,0.08
12.28,0.24,0.07
14.93,0.22,0.07
16.32,0.21,0.08
15.9,0.19,0.16
16.17,0.19,0.15
16.35,0.17,0.16
17.37,0.16,0.22
18.32,0.15,0.2
20.06,0.14,0.26
20.72,0.18,0.24
21.03,0.19,0.22
21.49,0.18,0.22
21.86,0.17,0.24
21.12,0.18,0.22
18.23,0.16,0.22
15.37,0.15,0.2
13.11,0.15,0.19
12.75,0.16,0.17
12.56,0.15,0.18
12.84,0.14,0.16
12.18,0.13,0.15
11.58,0.12,0.14
9.56,0.14,0.13
8.76,0.13,0.12
9.81,0.12,0.18
10.55,0.11,0.17
11.36,0.1,0.18
12.6,0.09,0.17
14.24,0.09,0.19
15.26,0.1,0.18
15.44,0.13,0.16
15.79,0.13,0.15
15.44,0.13,0.14
15.29,0.12,0.14
15.29,0.11,0.13
15.99,0.11,0.15
17.1,0.1,0.14
18.97,0.09,0.16
18.86,0.1,0.15
18.44,0.1,0.14
17.5,0.09,0.13
16.57,0.09,0.12
14.88,0.15,0.11
13.82,0.14,0.1
13.86,0.13,0.1
13.43,0.12,0.11
13.4,0.11,0.1
13.57,0.11,0.1
13.73,0.11,0.09
13.68,0.11,0.08
14.09,0.12,0.08
13.73,0.11,0.07
13.49,0.1,0.08
12.53,0.1,0.09
11.78,0.09,0.1
11.01,0.08,0.09
11.16,0.08,0.11
11.27,0.07,0.1
12.49,0.07,0.13
14.41,0.06,0.12
16.74,0.06,0.13
19.04,0.06,0.13
20.26,0.07,0.12
20.94,0.07,0.11
21.95,0.06,0.13
22.97,0.06,0.13
24.96,0.05,0.14
28.49,0.05,0.15
32.24,0.05,0.17
36.89,0.04,0.24
40.78,0.04,0.23
44.91,0.04,0.24
48.0,0.03,0.24
51.17,0.03,0.22
53.46,0.04,0.21
54.37,0.06,0.19
56.36,0.05,0.18
58.53,0.05,0.18
58.95,0.07,0.17
59.65,0.06,0.17
59.34,0.07,0.16
58.52,0.06,0.15
57.45,0.06,0.15
55.99,0.05,0.16
55.0,0.05,0.18
54.46,0.05,0.23
53.34,0.06,0.21
52.13,0.05,0.2
49.99,0.08,0.18
48.38,0.09,0.17
47.42,0.08,0.2
47.05,0.08,0.24
48.06,0.07,0.26
48.12,0.09,0.24
47.74,0.11,0.23
47.36,0.1,0.21
46.81,0.1,0.2
47.34,0.09,0.32
47.49,0.08,0.31
45.95,0.11,0.29
44.02,0.14,0.27
41.4,0.16,0.25
40.23,0.15,0.24
40.14,0.14,0.26
39.53,0.13,0.25
37.72,0.14,0.23
35.77,0.13,0.24
34.49,0.12,0.22
34.7,0.11,0.24
33.95,0.14,0.23
33.2,0.13,0.21
30.49,0.13,0.19
27.31,0.14,0.18
25.45,0.13,0.18
24.75,0.12,0.18
25.04,0.11,0.18
25.68,0.1,0.19
26.48,0.09,0.23
27.23,0.09,0.22
27.82,0.1,0.2
28.08,0.09,0.19
27.24,0.12,0.17
25.11,0.14,0.16
24.03,0.13,0.15
22.96,0.12,0.14
21.63,0.13,0.13
20.74,0.12,0.13
19.76,0.11,0.12
18.25,0.11,0.12
17.02,0.12,0.11
15.38,0.12,0.1
12.57,0.11,0.11
9.86,0.11,0.1
7.84,0.11,0.1
6.27,0.11,0.09
5.4,0.1,0.09
5.68,0.11,0.09
6.28,0.11,0.08
6.73,0.1,0.08
6.95,0.1,0.1
7.13,0.09,0.1
7.2,0.1,0.09
7.37,0.09,0.09
6.99,0.09,0.08
7.06,0.09,0.08
7.56,0.08,0.07
9.71,0.13,0.07
12.15,0.14,0.06
14.18,0.13,0.06
16.96,0.14,0.05
19.58,0.14,0.05
20.8,0.13,0.06
22.04,0.12,0.06
23.82,0.11,0.06
25.59,0.1,0.06
25.48,0.1,0.09
26.63,0.12,0.08
27.22,0.11,0.09
27.91,0.12,0.09
27.96,0.11,0.09
27.01,0.13,0.09
25.67,0.13,0.08
23.92,0.12,0.09
21.44,0.11,0.09
18.08,0.1,0.1
15.68,0.09,0.09
13.88,0.09,0.1
12.4,0.08,0.09
12.05,0.07,0.12
14.66,0.07,0.16
16.59,0.06,0.17
18.45,0.08,0.16
19.96,0.07,0.16
22.22,0.07,0.16
22.7,0.08,0.14
23.19,0.08,0.13
25.36,0.07,0.19
27.13,0.08,0.18
28.4,0.11,0.16
30.23,0.1,0.18
31.21,0.11,0.16
32.65,0.1,0.18
32.32,0.11,0.16
30.78,0.1,0.15
29.11,0.1,0.15
29.11,0.09,0.19
29.17,0.08,0.2
29.54,0.08,0.21
31.12,0.07,0.22
32.85,0.07,0.21
34.14,0.06,0.28
36.23,0.06,0.27
39.61,0.05,0.27
42.54,0.05,0.26
45.88,0.05,0.25
47.64,0.07,0.23
50.21,0.07,0.23
52.88,0.06,0.22
54.31,0.08,0.2
54.75,0.08,0.19
55.75,0.07,0.24
54.51,0.12,0.22
53.22,0.11,0.22
51.62,0.11,0.2
49.48,0.1,0.21
47.58,0.1,0.21
44.93,0.11,0.19
41.61,0.12,0.18
38.42,0.11,0.18
35.89,0.12,0.16
33.5,0.11,0.17
30.5,0.12,0.15
27.74,0.16,0.14
24.97,0.14,0.13
21.53,0.13,0.15
19.68,0.15,0.14
17.53,0.14,0.13
16.06,0.15,0.12
13.88,0.14,0.13
11.51,0.13,0.14
10.67,0.12,0.17
10.48,0.11,0.16
10.76,0.1,0.18
11.03,0.11,0.17
11.43,0.1,0.18
12.79,0.09,0.19
13.52,0.13,0.18
13.58,0.18,0.16
13.54,0.17,0.15
14.0,0.17,0.14
14.56,0.16,0.13
15.01,0.17,0.12
15.65,0.15,0.12
15.78,0.14,0.13
15.41,0.15,0.12
14.95,0.14,0.11
13.12,0.13,0.12
12.2,0.13,0.11
10.82,0.12,0.11
8.69,0.12,0.12
9.47,0.11,0.18
10.92,0.1,0.17
12.94,0.09,0.19
14.82,0.09,0.18
15.78,0.11,0.17
15.77,0.12,0.16
16.34,0.11,0.16
17.33,0.1,0.15
18.17,0.09,0.15
17.58,0.13,0.14
17.46,0.13,0.13
17.04,0.12,0.12
17.04,0.11,0.13
17.35,0.1,0.12
16.54,0.1,0.13
16.18,0.09,0.13
16.35,0.08,0.18
16.73,0.08,0.19
15.3,0.18,0.17
14.67,0.18,0.16
14.22,0.2,0.15
13.58,0.18,0.15
11.99,0.17,0.17
12.01,0.18,0.16
12.22,0.16,0.17
13.33,0.15,0.22
14.04,0.14,0.2
15.26,0.13,0.22
16.03,0.12,0.2
17.38,0.11,0.26
17.53,0.11,0.24
16.9,0.11,0.22
19.01,0.11,0.21
22.13,0.1,0.3
24.74,0.09,0.28
27.72,0.09,0.28
30.71,0.1,0.26
33.68,0.1,0.26
37.1,0.09,0.27
39.61,0.08,0.27
42.13,0.08,0.25
44.36,0.07,0.25
45.53,0.1,0.24
45.81,0.09,0.23
46.55,0.08,0.24
47.9,0.08,0.24
49.24,0.07,0.23
49.42,0.07,0.22
49.71,0.06,0.21
50.12,0.06,0.22
51.97,0.05,0.3
53.86,0.05,0.32
55.53,0.05,0.32
55.72,0.09,0.3
55.95,0.08,0.28
56.14,0.07,0.29
56.23,0.11,0.27
55.16,0.14,0.25
54.0,0.13,0.25
53.16,0.12,0.28
52.05,0.12,0.26
51.01,0.11,0.25
49.56,0.12,0.23
47.1,0.13,0.22
43.95,0.12,0.21
40.92,0.11,0.21
38.08,0.11,0.22
36.43,0.1,0.2
34.71,0.1,0.19
33.15,0.09,0.2
30.84,0.15,0.18
29.54,0.14,0.17
28.39,0.13,0.18
26.45,0.13,0.17
24.97,0.12,0.16
23.31,0.11,0.15
20.93,0.14,0.14
20.42,0.18,0.13
19.36,0.17,0.14
18.23,0.17,0.13
16.76,0.16,0.12
14.82,0.14,0.16
13.52,0.13,0.18
12.83,0.13,0.22
14.36,0.12,0.22
16.08,0.11,0.22
17.81,0.1,0.24
20.62,0.09,0.29
22.48,0.11,0.27
24.61,0.11,0.28
26.96,0.13,0.26
28.82,0.12,0.3
29.94,0.16,0.28
30.54,0.16,0.26
30.76,0.17,0.24
31.78,0.16,0.23
31.22,0.19,0.22
29.68,0.18,0.2
27.53,0.19,0.19
25.17,0.18,0.17
22.46,0.17,0.16
19.12,0.16,0.17
16.52,0.17,0.16
13.82,0.17,0.15
11.46,0.16,0.16
8.81,0.16,0.14
7.83,0.17,0.13
7.15,0.16,0.12
6.6,0.15,0.12
5.66,0.14,0.12
5.5,0.13,0.12
5.25,0.12,0.11
5.62,0.11,0.13
6.12,0.1,0.12
6.24,0.1,0.11
6.22,0.11,0.1
6.54,0.12,0.1
7.07,0.12,0.09
8.14,0.11,0.08
8.56,0.11,0.08
7.97,0.1,0.09
8.89,0.14,0.08
8.67,0.13,0.12
9.52,0.12,0.18
10.67,0.11,0.17
10.88,0.14,0.16
10.55,0.14,0.15
10.08,0.13,0.13
10.44,0.15,0.12
11.12,0.15,0.12
12.28,0.18,0.11
12.83,0.17,0.11
13.87,0.19,0.1
14.73,0.17,0.11
15.13,0.16,0.13
13.51,0.15,0.14
13.34,0.14,0.13
12.41,0.13,0.14
11.5,0.12,0.14
12.11,0.11,0.15
13.04,0.1,0.14
14.53,0.1,0.15
15.44,0.09,0.14
16.5,0.09,0.15
17.19,0.08,0.16
18.11,0.07,0.15
19.1,0.07,0.18
19.52,0.09,0.16
20.83,0.09,0.15
21.92,0.1,0.14
22.09,0.12,0.13
21.79,0.12,0.12
21.65,0.12,0.11
20.86,0.12,0.12
20.82,0.11,0.14
19.61,0.15,0.13
18.6,0.14,0.12
16.55,0.13,0.13
14.16,0.12,0.13
11.96,0.11,0.12
10.1,0.11,0.15
9.62,0.1,0.16
9.54,0.09,0.16
10.34,0.08,0.15
12.28,0.08,0.16
14.2,0.08,0.15
16.56,0.08,0.17
19.49,0.07,0.18
21.58,0.07,0.17
24.8,0.06,0.19
27.18,0.07,0.18
29.39,0.09,0.16
29.95,0.13,0.15
29.9,0.13,0.14
28.77,0.14,0.13
27.14,0.13,0.13
25.78,0.12,0.14
25.04,0.11,0.16
24.05,0.1,0.15
23.09,0.11,0.14
20.67,0.12,0.13
17.89,0.13,0.12
15.1,0.12,0.11
11.79,0.11,0.1
9.93,0.11,0.14
7.79,0.13,0.13
7.53,0.14,0.12
7.87,0.13,0.11
8.5,0.13,0.11
9.28,0.12,0.1
8.98,0.11,0.12
7.91,0.11,0.11
7.14,0.1,0.12
7.47,0.09,0.13
8.2,0.09,0.12
9.13,0.09,0.12
10.07,0.08,0.11
11.47,0.07,0.12
11.71,0.08,0.11
11.98,0.09,0.1
11.73,0.09,0.1
11.3,0.09,0.09
11.5,0.08,0.11
12.43,0.07,0.12
13.89,0.07,0.11
16.17,0.06,0.14
17.68,0.07,0.13
19.04,0.06,0.14
21.85,0.06,0.2
25.51,0.06,0.3
29.59,0.05,0.36
33.2,0.05,0.33
37.4,0.05,0.34
42.52,0.04,0.32
47.98,0.04,0.32
53.03,0.05,0.3
57.24,0.04,0.28
61.09,0.04,0.33
63.37,0.09,0.31
63.8,0.12,0.29
63.54,0.16,0.27
62.8,0.15,0.26
60.61,0.15,0.24
57.35,0.14,0.22
54.43,0.13,0.26
49.87,0.2,0.24
45.16,0.18,0.23
40.69,0.17,0.22
35.1,0.21,0.21
30.26,0.21,0.19
25.45,0.2,0.18
19.97,0.19,0.19
16.32,0.17,0.19
13.9,0.21,0.18
12.59,0.19,0.16
10.72,0.18,0.17
9.32,0.17,0.16
8.7,0.2,0.15
7.3,0.18,0.14
6.75,0.17,0.16
6.98,0.2,0.15
7.3,0.2,0.14
8.84,0.2,0.13
10.28,0.2,0.12
11.75,0.19,0.11
13.91,0.2,0.1
16.5,0.23,0.09
19.37,0.25,0.09
22.34,0.24,0.08
26.48,0.3,0.08
30.55,0.28,0.07
33.84,0.26,0.07
36.27,0.24,0.09
38.78,0.23,0.1
40.54,0.21,0.09
40.77,0.2,0.13
40.78,0.18,0.12
39.77,0.17,0.14
39.15,0.18,0.13
38.15,0.17,0.12
35.64,0.15,0.14
32.78,0.15,0.13
29.27,0.14,0.14
25.23,0.14,0.13
21.13,0.13,0.12
18.18,0.12,0.17
15.52,0.13,0.16
13.04,0.14,0.15
10.52,0.13,0.14
10.17,0.12,0.17
9.82,0.11,0.16
10.76,0.1,0.17
11.23,0.1,0.16
12.16,0.09,0.17
14.26,0.08,0.17
16.94,0.08,0.21
19.95,0.08,0.19
22.46,0.08,0.18
25.29,0.07,0.18
27.84,0.07,0.24
31.1,0.06,0.23
35.73,0.06,0.32
40.36,0.06,0.29
44.34,0.05,0.33
48.33,0.05,0.31
52.24,0.05,0.38
55.09,0.08,0.36
56.46,0.11,0.33
56.49,0.15,0.31
55.78,0.14,0.29
57.34,0.13,0.59
59.48,0.12,0.63
60.61,0.16,0.59
60.87,0.15,0.55
61.3,0.14,0.59
60.51,0.15,0.55
59.47,0.16,0.51
57.28,0.19,0.48
55.43,0.18,0.5
52.86,0.18,0.46
51.55,0.17,0.46
51.26,0.16,0.43
49.83,0.29,0.4
47.62,0.34,0.37
43.37,0.32,0.35
39.58,0.29,0.4
37.37,0.27,0.48
35.17,0.25,0.45
33.11,0.24,0.48
31.7,0.22,0.49
31.0,0.21,0.53
29.84,0.29,0.49
28.36,0.27,0.46
27.57,0.25,0.48
26.48,0.24,0.45
25.89,0.22,0.49
27.61,0.21,0.48
28.62,0.3,0.45
29.54,0.29,0.41
28.68,0.36,0.38
26.99,0.34,0.36
25.7,0.31,0.38
23.61,0.32,0.35
21.24,0.3,0.32
18.72,0.27,0.32
17.44,0.25,0.3
16.53,0.24,0.31
14.42,0.27,0.29
12.43,0.28,0.26
9.97,0.26,0.28
8.26,0.24,0.33
8.76,0.22,0.38
9.09,0.22,0.35
10.02,0.24,0.33
10.93,0.22,0.31
11.85,0.2,0.32
12.59,0.22,0.3
13.02,0.23,0.28
12.91,0.22,0.26
12.62,0.26,0.24
11.92,0.24,0.22
11.81,0.22,0.23
12.44,0.21,0.26
12.5,0.22,0.24
11.63,0.21,0.22
10.17,0.19,0.21
8.74,0.21,0.2
7.78,0.19,0.18
7.61,0.18,0.24
8.53,0.17,0.35
9.98,0.16,0.33
12.35,0.15,0.37
13.97,0.19,0.34
15.18,0.21,0.32
17.27,0.19,0.38
19.71,0.18,0.37
21.76,0.17,0.39
23.6,0.2,0.37
25.25,0.2,0.34
27.54,0.18,0.4
30.24,0.17,0.4
33.3,0.16,0.42
34.48,0.21,0.39
33.61,0.23,0.36
31.28,0.32,0.34
29.0,0.39,0.31
27.26,0.37,0.33
26.45,0.37,0.31
24.47,0.34,0.31
22.16,0.32,0.3
19.99,0.34,0.28
18.82,0.34,0.26
17.9,0.32,0.24
16.52,0.32,0.22
15.17,0.32,0.21
13.6,0.31,0.19
12.77,0.28,0.19
12.46,0.26,0.18
13.27,0.24,0.18
13.64,0.24,0.17
14.46,0.22,0.16
14.16,0.2,0.18
14.35,0.19,0.22
14.7,0.18,0.2
14.34,0.17,0.19
13.56,0.18,0.18
12.72,0.17,0.16
12.3,0.16,0.2
11.26,0.16,0.19
11.09,0.15,0.23
10.73,0.16,0.21
10.37,0.15,0.2
11.51,0.14,0.26
12.93,0.13,0.28
14.54,0.12,0.28
17.97,0.11,0.38
21.37,0.11,0.37
24.37,0.12,0.34
27.63,0.11,0.32
31.33,0.1,0.34
34.76,0.1,0.31
37.86,0.1,0.34
38.48,0.23,0.32
38.11,0.21,0.29
38.82,0.2,0.32
39.69,0.19,0.32
39.96,0.17,0.35
39.78,0.16,0.32
40.66,0.15,0.47
40.81,0.14,0.5
41.08,0.13,0.52
42.43,0.13,0.68
42.98,0.17,0.63
43.48,0.16,0.65
44.27,0.15,0.6
45.14,0.14,0.71
48.12,0.18,0.67
50.19,0.24,0.62
50.59,0.32,0.58
50.28,0.35,0.54
48.23,0.45,0.5
46.11,0.51,0.47
43.91,0.66,0.44
40.8,0.62,0.48
38.45,0.76,0.45
35.02,0.71,0.47
31.63,0.66,0.53
28.45,0.68,0.49
25.27,0.63,0.45
21.15,0.58,0.47
18.23,0.61,0.44
16.02,0.56,0.42
15.0,0.53,0.39
14.9,0.54,0.36
16.57,0.6,0.33
18.29,0.56,0.31
18.09,0.51,0.36
18.17,0.47,0.36
17.83,0.52,0.33
17.74,0.48,0.32
18.61,0.48,0.3
19.44,0.49,0.28
19.94,0.46,0.28
21.23,0.46,0.26
22.07,0.43,0.24
22.73,0.4,0.25
22.95,0.37,0.25
21.66,0.34,0.33
20.48,0.38,0.3
19.21,0.36,0.29
18.56,0.33,0.28
17.77,0.3,0.29
16.78,0.31,0.27
15.92,0.29,0.25
14.86,0.27,0.32
13.03,0.28,0.29
11.53,0.26,0.27
11.32,0.24,0.4
9.72,0.42,0.38
9.8,0.58,0.35
10.56,0.59,0.33
12.79,0.61,0.3
13.94,0.56,0.32
15.18,0.52,0.29
16.68,0.5,0.27
17.73,0.46,0.33
18.61,0.46,0.3
19.52,0.42,0.28
19.38,0.39,0.35
19.74,0.37,0.32
19.94,0.34,0.31
18.65,0.33,0.29
18.74,0.31,0.26
17.13,0.28,0.29
15.3,0.29,0.27
13.04,0.27,0.26
11.73,0.25,0.3
10.38,0.23,0.28
8.59,0.29,0.26
8.07,0.29,0.24
6.7,0.27,0.27
5.38,0.26,0.25
5.29,0.24,0.27
5.48,0.22,0.28
5.63,0.22,0.26
6.01,0.2,0.26
5.74,0.23,0.24
5.95,0.21,0.23
6.06,0.19,0.21
6.41,0.23,0.2
6.04,0.21,0.19
5.77,0.19,0.22
6.25,0.18,0.23
5.73,0.22,0.21
5.86,0.21,0.2
6.43,0.22,0.18
6.73,0.2,0.17
6.16,0.19,0.18
6.44,0.21,0.17
6.75,0.22,0.16
7.69,0.2,0.14
8.14,0.19,0.23
8.89,0.17,0.24
9.56,0.16,0.22
10.37,0.15,0.21
10.74,0.16,0.19
10.53,0.15,0.18
11.55,0.14,0.19
11.48,0.19,0.18
11.97,0.23,0.17
12.35,0.22,0.16
12.68,0.2,0.23
13.27,0.19,0.28
13.01,0.2,0.26
12.92,0.19,0.25
13.25,0.17,0.23
13.6,0.16,0.24
14.89,0.15,0.3
16.0,0.15,0.28
18.0,0.14,0.31
20.13,0.13,0.28
