high,low,open,close,Volume BTC
50179.17,49327.57,49459.61,50052.68,1987.006737
50839.54,50041.84,50041.84,50383.09,4309.510427
51148.22,50384.11,50384.11,50943.02,4216.983377
50985.84,50448.3,50942.82,50612.92,2825.81054
50899.22,50472.81,50612.92,50705.52,2058.273715
50827.68,50391.19,50705.52,50746.2,1924.672033
50850,50504.22,50746.2,50764.44,1476.168709
51250,50130.65,50764.44,50646.34,3464.338506
50827.93,50375,50644.47,50585.23,1711.75694
51352.1,50585.23,50585.23,51052.9,3580.06799
51201,50757.59,51052.89,51075.93,2180.45262
51085.71,50368.2,51075.92,50412.31,1905.272673
50580.21,50250,50412.31,50381.68,1644.627708
50381.69,49758.01,50381.69,50036.64,2640.363891
50265.81,49833.08,50036.63,50086.12,1456.990252
50784.12,49986.39,50086.11,50498.55,1517.24544
51450.03,50480.89,50498.56,50971.75,2947.465111
51685,50843.59,50959.11,51491.1,3257.854652
51847.38,51250.05,51491.1,51557.7,2584.406454
51594.22,50481.84,51557.7,50730.82,2903.065624
50808.32,50234.98,50730.82,50598.49,2601.686256
50598.5,50100,50598.49,50417.44,2251.803673
50816.16,50355.16,50417.45,50765.77,2044.284159
50944,50150.42,50765.77,50274.76,2858.160422
50427.53,49521.2,50274.76,49755.24,4023.214322
49888.59,49274.67,49755.24,49880.35,3692.482483
50099.97,49400,49880.49,49880,2802.450341
50271.67,49682.3,49883.13,50061,2791.023369
50560,49878,50061.01,50496.82,2218.683534
50550,50100.01,50490.39,50275,2463.59128
51065.63,50265.16,50274.58,50978.43,3657.938767
51233,50122.45,50978.42,50740.9,3500.519254
51220,50541.67,50744.26,51054.99,3226.788191
51175,50550.01,51055,50664.91,2348.856571
50880,50630,50664.91,50809.04,1704.212046
51075.4,50732.36,50801.55,50803.18,1705.523577
51485.35,50790,50803.19,51310.82,2750.068321
51996.58,51236.2,51310.82,51759.63,3743.685927
51927,51505,51762.77,51848.33,2386.929883
51900,51300,51848.34,51599.99,2086.905644
52402.78,51599.99,51599.99,52375.17,3383.224914
52540.48,51789.41,52375.18,52020.23,3791.402835
53760,51981.26,52020.24,53575.35,7510.120433
53799,53250.41,53575.35,53592.7,3698.608108
54100,53452.47,53592.84,53840.62,3755.860808
54040,53484.44,53840.63,53678.88,2461.50389
54400.8,53681.44,53684.14,54254.52,3270.8322
54448,53737,54254.52,53847.64,3100.272326
53890.92,53409.57,53847.64,53546.9,3215.783794
54168.99,53274.96,53546.89,54023.79,2853.623442
54270.27,53872.05,54023.79,54112.5,2719.145792
54355,53875,54112.5,54159.52,3441.459004
54293.97,53917.21,54159.52,54233.32,2086.755984
54236.7,53538.77,54235.88,53725.5,2514.80248
54815.84,53664.21,53725.49,54779.99,4188.622682
54787.99,54364.32,54780.26,54488.22,3828.422728
54515.22,53852.36,54491.33,54097.02,3283.758878
54338,53750,54097.03,54098.11,2509.812945
54272.05,53770.71,54098.1,53793.76,1643.376244
54046.78,53626.97,53793.75,53885.96,1917.18194
54225.35,53790,53885.96,54108.79,1688.787963
54584.19,54052.76,54108.79,54326.14,2231.220655
54519.47,53882.52,54326.14,54278.61,2200.557782
54860.28,54139.1,54278.61,54808.75,1795.944555
54895,54474.99,54808.76,54884.5,1948.879608
55763,54782.93,54874.67,55510,5030.931259
55813.09,54468.26,55510.01,54676.87,3691.175872
54676.87,53300,54676.86,53936.44,5819.532147
54126.67,53134.8,53936.43,53467.8,3497.096744
53837.16,53332.46,53468.33,53647.63,1979.670658
53692.21,53005,53647.63,53651.39,2203.223101
54065.65,53510.01,53651.38,53864.41,2538.97931
54407.74,53826.26,53864.4,54173.38,3010.885728
54734.96,54032.38,54177.47,54632.79,2225.610269
55444,54300.11,54632.78,55227.99,3499.580512
55389,54679.95,55228,54832.98,2604.477482
54991,54512,54832.99,54858.47,2400.099796
55481.28,54834,54858.47,55219.99,2894.179492
56333,55139.01,55219.99,56262.56,5022.454307
56400,55761.66,56260.09,56092.62,4222.239446
56489.66,55952.63,56092.62,56328.81,3869.229294
57075.92,56100,56328.81,57009.53,4890.442021
57100,56366,57009.53,56860.01,4201.856361
57100,56566,56860.01,56730.54,3021.749446
57387.69,56595.76,56730.55,56739.4,3678.781434
56894.11,56037.15,56739.4,56266,4313.702343
57045.22,55530.01,56266,56918.4,4757.620061
57225.73,56476.95,56919.1,56905.37,2148.260323
56950,55800,56905.37,55851.59,3227.461537
56499.98,55505,55851.59,55601.55,3761.550649
55947.36,55170.22,55607.55,55781.92,2880.278005
56323.51,55649.93,55781.91,56314.58,2435.826637
56483.11,55599,56316.41,55992.6,2196.109247
56179.87,55603.66,55992.6,55835.4,1923.302279
55835.39,55200.8,55835.39,55275.32,2300.088255
55767.15,55005,55275.32,55557.94,2896.871399
55797.07,55005,55555.13,55034.2,2820.532451
55093.53,54272.82,55034.21,54761.02,5458.583108
54928.43,54431.86,54761.01,54474.27,2587.031188
55612.95,54414.4,54474.27,55530.6,3587.14363
56270.75,55407.18,55530.59,56227.34,3528.166725
56445.09,55702.09,56233.42,56272.54,3821.539708
56999,56272.54,56275,56921.18,3907.839705
57238.5,56462.48,56921.18,56815.13,4930.079177
57091.06,55855,56815.13,56347.19,4918.273522
57030,56340.06,56347.19,56872.1,3501.189276
57050,56269.76,56872.1,56802.88,3424.875572
57682,56531.67,56802.88,57519.86,4910.646052
57651.35,56628.03,57519.86,56827.84,2840.072878
57600,56560,56823.78,57457.36,3049.186167
57900,57235.29,57457.36,57562.49,4464.246617
58050,57462.12,57573.7,57874.67,2810.014359
58150,57604.16,57882.57,57773.16,2961.366253
58081.51,56777.77,57773.15,57362.04,4018.339418
57640.34,56624,57362.05,56902.8,2607.214319
57120.67,56700,56902.8,56972.08,1664.628699
57294.47,56800,56972.08,57104.17,1559.933597
57238.7,56456.58,57107.14,56696.17,2369.870299
57269.87,56350,56696.18,57164.51,2283.873792
57430,56894.49,57168.24,57061.52,2057.801778
57061.53,56456.71,57061.52,56670.9,2870.522676
57095.76,56259.79,56670.9,56503.21,3164.297806
56819.42,56311,56506.71,56540.53,2384.202818
56866.83,55826.05,56540.53,56715.97,3955.426742
57073.48,56347,56715.97,56500,2990.148796
56844.61,56179.47,56499.99,56386.89,2404.350508
56391.25,54962.84,56385.97,55689.99,8573.239283
56252.77,55368.42,55689.99,56211.83,3760.798579
57095.41,56025.2,56221.53,56956.95,4384.397186
57625.91,56956.95,56956.96,57367.21,4127.973992
57768,57062.31,57367.21,57175.99,2912.778032
57667.79,57070,57175.26,57349.23,2355.169394
57547.07,56712.51,57349.24,56942.41,2759.492761
57200,56400,56942.41,56696.8,3482.306734
57170,56262.14,56696.81,56936.78,2554.419549
57465.38,56859.06,56936.78,57157.29,2252.890204
57500,57153.68,57157.29,57221.72,1911.329085
57307.2,56312.91,57221.72,56689.35,2913.361726
56707,56081.59,56689.36,56386.39,2358.624577
56639.54,56078.23,56386.39,56473.41,2183.697695
56790,56308.98,56473.41,56694.32,1902.375299
56899,56257.47,56694.32,56896.32,1547.932181
57090.46,56610,56882.74,56744.89,1432.003068
57060.86,56491.92,56744.89,56931.58,1759.409727
57389.58,56753.9,56931.57,57343.7,1998.200368
57649.03,57126.2,57343.7,57434.31,2957.359471
57614.52,57253.31,57434.3,57610.77,1827.03931
59850,57446.81,57610.77,59448.19,12696.973243
60200,59420.99,59448.2,59849.74,9101.228649
60500,59232.53,59853.58,59911.99,5886.085422
60159.45,59500,59911.99,59915.25,3621.796209
60087.09,59700.67,59915.3,59756.45,2295.311318
59953.63,59523,59761.93,59692.99,2357.243586
59924.18,59458.67,59693,59820.43,2721.303963
60520,59751.7,59820.39,60333.33,3328.787428
60451.39,59977.6,60333.33,60281.95,2419.095224
60864.97,60144.2,60281.95,60773.56,3093.953168
61844,60651.74,60773.56,61648.26,6042.502819
61737.02,60605.5,61648.26,61151.07,4486.032217
61311.19,60767.62,61156.4,61096.04,1770.676941
61480,61089.98,61091.75,61188.39,2544.097737
61724.79,60900,61188.38,61260.48,2902.157561
61260.48,60724.26,61260.47,61081,2275.236278
61218.2,60788.01,61081,61061.27,1563.802448
61472.08,60900,61061.28,61356.31,1564.465197
61595.09,61088.67,61356.3,61225.53,1478.039905
61285.41,60903.96,61225.54,61016.29,1714.889509
61016.3,60523.14,61016.29,60975.39,2353.149783
60975.39,60455.28,60975.39,60494.8,1519.289718
60871.03,60250.01,60494.8,60787.75,2163.70124
61110.53,60618,60787.75,60934.11,1847.338403
60970,60135.37,60933.62,60293.09,2947.301811
60405.03,59354.62,60293.08,60308.31,4632.321204
60550,60140.96,60308.3,60427.82,2296.793557
60481.7,59734.03,60427.81,59940,2543.079883
60477.83,59868.12,59940,60001.91,1950.743605
60150,59470,60001.9,59681.26,2495.615256
60066.59,59300,59681.21,59567.74,3099.347608
60023.07,59523.66,59567.74,59701.1,1638.551378
60369.99,59700,59701.1,60138.31,1579.177604
60200,59789.74,60138.31,59931.7,1318.69249
60325.98,59702.78,59928.71,60264.48,1677.502893
60485.08,59852.18,60264.48,60081.54,1480.961277
60324.43,59733.38,60081.55,60201.19,1414.972973
60750,58966.78,60201.19,58968.31,4143.921169
59917.78,58705.47,58976.08,59404.48,4470.863099
60251.42,59227.52,59404.48,60066.56,2965.917023
60331.02,60037.61,60066.56,60069.63,1776.362134
60491.47,60069.62,60069.63,60379.99,1353.807936
60633.43,59658.87,60379.99,59773.71,2437.909665
59916.24,59005,59773.7,59013.35,3320.909352
59365.42,58421,59019.39,58781.49,4947.782412
58792.57,57253,58783.38,57789.76,8895.351216
58350,57500,57789.75,57757.7,4975.321732
58100,54600,57757.71,55867.91,16138.467401
56438,55555.55,55871.29,56355.14,5624.833829
56576.37,55888.01,56355.13,56150.79,4161.882475
56481.38,55050,56150.8,56439.53,6180.176003
57046.87,56250.48,56439.54,56855.58,4832.090078
57312.47,56123.12,56855.58,56134.09,4699.216333
56816.69,55854.2,56134.09,56224.13,4402.384401
56700,55669.28,56224.14,56247.87,4462.956112
56331.11,55478.01,56261.02,56035.79,3315.713786
56377.66,55800,56034.82,56113.9,2345.779168
56647.24,56096.8,56113.9,56570.36,2094.001784
56930.17,56221,56570.37,56379.97,2748.536814
56940,56338.56,56379.97,56707.71,1725.166215
56900,55979.22,56712.71,56136.73,2331.705036
56672,55537,56144.74,55605.2,2564.293294
56140.55,53960.11,55605.2,54088.76,7957.153587
54568.42,53271.34,54097.2,54471.57,6577.501394
54649.95,54122.38,54471.57,54567.64,2831.213528
54624.99,53850,54567.64,54272.86,3152.447961
54850,54188.82,54272.66,54418.19,2351.535075
54459.08,53607.93,54418.19,54096.52,2955.460357
55334.77,53650,54088.44,55060.06,4606.992765
55491,54787.7,55060.05,55239.81,3771.704823
56100,55110.73,55239.81,55894.27,3835.328714
56400,55709.32,55892.13,55870.43,2595.145605
56150.05,55432.44,55870.43,55805,2847.304333
55900,55079.63,55805,55471.21,3253.397364
55631.57,54596.89,55464.11,55091.95,3389.37464
55906.86,55006.35,55091.94,55324.3,3311.894993
55722.55,55199.48,55324.3,55645.93,2532.834207
55913.57,55420,55645.93,55844.92,2814.912928
56087.02,55436.66,55844.92,55657.89,2849.028429
55850.99,54950.16,55657.9,55250.21,3538.503655
55667.95,55091.32,55250.2,55349.99,2023.350621
55820,55151.7,55349.99,55731.36,1579.066372
56431.41,55673.23,55731.36,56373.1,2877.447845
56619.02,56083.08,56369.86,56450.11,1699.814336
56820,56225.79,56450.1,56243.43,2651.034786
56938.29,56070.23,56243.44,56900.75,1984.246037
57189.43,56258.77,56900.74,56518.57,3017.411795
56535.06,56060,56518.57,56283.4,1658.777512
56283.41,55629.34,56283.41,55777.69,2010.759174
56152.41,55401.02,55777.68,55506.23,1845.94923
55861.88,55401.01,55506.23,55569.07,1498.021642
55970.28,55185.42,55569.06,55951.37,2124.189248
56326.53,55834.29,55951.37,56306.84,2223.802401
56322.46,55682.03,56306.84,55821.01,1768.838259
56052.63,55622.94,55819.23,55775.16,1931.020471
55871.05,54326.27,55784.11,54762.77,4958.342822
55234.88,54600,54763.59,55088.89,2354.374722
55200,54569.99,55088.9,54840,2315.501517
55413.63,54123.69,54840.01,55151.01,3929.965789
55406.79,54711.6,55151.01,55105.41,3060.906808
55152.48,54524.65,55108.44,54548.97,2732.546031
55244.03,54298.18,54547.57,54930,3582.184868
55600.27,54740,54930,55275.08,2677.396761
55659.93,55162.6,55275.08,55542.5,1783.078559
57576.28,55542.5,55542.5,57575.51,6667.370984
58201.58,57329.44,57575.51,57867.42,5960.951808
58333,57709.04,57867.42,57715.19,3384.958665
58732.08,57601.92,57710.93,58427.49,3200.255266
58940,58234.33,58427.49,58284.41,3296.265538
58974.73,58236,58299.98,58912.97,2438.750971
59561.54,58709.03,58912.97,58927.54,4549.118018
59326.93,58758.01,58927.53,59043.14,2078.671883
59300,58908,59043.13,58996.77,1879.600942
59058.33,58606.1,58999.17,58712.33,1790.197481
59200,58623.85,58712.34,58800.01,1944.107501
59183.96,58651,58800.01,58957.44,1825.78964
59070,58650.01,58957.43,58910,2056.933521
58926.26,58119,58909.99,58355.15,3028.616466
58525.83,57899,58355.14,58007.11,2413.166183
58475.01,57936.22,58007.11,58399.98,2245.146761
58660,58221.05,58399.98,58520.25,1746.541818
58550,57870.38,58520.24,58170.37,2116.020905
58187.11,57586.31,58168.69,58051.31,3297.481342
58188.85,57777,58051.31,57846.31,1998.12233
58037.35,57500,57846.31,57863.14,2429.211712
59637.39,57700,57863.13,59533.68,5520.693523
60129.97,59037.15,59533.67,59080.61,7435.164303
59480,59073.4,59074.61,59250.81,2837.015949
59310.13,58000.1,59250.81,58221.01,3740.434981
58416.56,57200,58221.02,57293.79,3699.021704
57898.66,57023,57294.12,57508.9,2886.381464
57995,57434.79,57506.15,57900.05,1567.21836
58146.6,57623.23,57900.06,57627.64,1703.488731
58036.43,57354.24,57635.11,57648.16,1792.261157
57689.65,56270.74,57641,56880,4455.451875
57413.67,56663.23,56880,57393.18,1844.079318
57763,57200,57393.19,57358.32,1694.181442
57898.48,57298.81,57358.31,57779.84,1431.320206
58259.02,57632.38,57779.84,57866.12,1888.532285
58391.78,57603.92,57866.13,58364.76,1694.975177
58492.85,57978.71,58362.01,58142.29,1609.312488
58381.5,57700,58142.29,57834.04,1715.835623
58568,57499.63,57834.04,58338.07,3166.106159
58888,58178.13,58338.09,58300,2622.976626
58707.27,58101.97,58295.02,58583.92,1819.57824
58834.49,58402.66,58583.92,58831.33,2091.391246
59249.5,58718.57,58831.34,58849.99,2998.893405
58884,58057.04,58849.99,58280,3297.065437
58786.03,57950.59,58279.99,58729.99,2375.168031
59164.86,58500,58729.98,58971.5,2704.905375
59180,58610.56,58977.04,58859.79,2724.409211
58976.47,58625,58857.51,58864.3,1451.313981
58956,58345.14,58865.57,58800,1683.611903
58970.6,58643.99,58800,58826.56,1456.446763
59468,58101.92,58826.56,58372.4,3962.118935
58755.15,58299.08,58372.41,58648.78,1105.409387
58648.78,58283.94,58648.78,58501.56,972.230179
58550.61,58000,58501.55,58030.01,1627.339669
58677.52,57820.17,58030.01,58639.33,2400.214781
58879.18,58482.57,58639.33,58724.01,1418.756106
58913.98,58416.16,58724.02,58549.33,1292.836586
58581.62,58179.05,58549.33,58367.74,1369.405141
58606.63,58153.28,58367.75,58209.83,1090.348211
58362.11,58050,58209.83,58131.57,1005.929849
58373.46,57980,58131.57,58344.3,1229.536038
58536.84,58268,58344.3,58402.41,1346.293944
58798.6,58402.4,58402.41,58671.46,2269.326664
58899,58577.55,58671.45,58780.02,1730.987159
58908.26,58577,58780.03,58687.97,1237.611788
59299,58626.27,58685.98,59242.47,2563.593536
59325.6,58756.41,59242.91,59144.54,1890.878779
59880,58610.62,59144.54,59033.13,4616.41624
59368.75,58755.3,59027.95,59365.02,2675.669073
59722,59030.23,59365.02,59244.52,2360.947068
59300,58901.66,59244.51,59031.13,2191.019101
59297,59019,59032.02,59138.44,1417.884867
59474.89,59104.28,59138.43,59173.03,1437.476965
59424.73,59134.89,59173.03,59272.82,1012.055066
59381.7,58131.55,59272.83,58519.84,3576.514684
58782.77,58371.01,58519.77,58728.76,935.90892
58800,58370.65,58728.75,58503.01,1162.196427
58525.96,57966.85,58503.01,58102.28,2245.134783
58589.1,57811.41,58100.02,58331.43,2342.929801
58463.99,58091.02,58331.42,58180,953.47411
58180,57480,58179.99,57615.32,2283.571093
57856.42,57363.07,57615.33,57790,1761.74702
57797.45,56717.81,57790,56909.83,3073.168352
57242.59,56856.66,56911.99,57129.99,1641.059369
57413.66,56668,57130,57047.98,1874.113922
57312.64,56862.07,57047.98,56972.68,1201.107722
57325.45,56800,56972.68,57161.38,1533.421747
57260,55450.11,57161.38,55963.32,4428.209529
56384.33,55605.94,55960.52,56134.34,3100.618062
56330,55811,56134.34,56267.65,1990.461238
56291.16,55870.23,56270.13,56191.64,1993.882436
57362.68,56191.63,56191.64,57026.8,3817.151075
57320.66,57000.05,57021.95,57177.37,1476.549534
57539,57013.3,57177.37,57159.04,1843.330454
57415,56750,57159.04,57222.31,2353.110731
57303.95,56962.26,57220.26,57249.14,1477.505165
57481.01,57186.82,57249.13,57365.08,1076.795958
57676,57357.94,57365.08,57513.18,1742.064224
57997,57517,57517,57760.48,1929.968499
58098.99,57474.46,57760.47,58087.79,1423.235879
58113,57530.82,58085.41,57588.25,1502.158208
57789.25,57128.89,57588.25,57351.56,1744.836146
57449.47,56420,57351.56,56590.76,2801.926267
56735,56289,56585.85,56623.19,1877.894804
57034.96,56418.55,56623.2,56969.85,1345.872199
57647.89,56969.84,56969.84,57563.63,1620.720105
57831.41,57388.07,57564.17,57615.8,1442.600014
57780.1,57315.22,57615.8,57597.39,1190.090612
57895.78,57569.43,57597.39,57678.12,1405.515518
57850,57513.41,57678.12,57576.5,1477.315564
57703.29,57095,57576.51,57210.57,1811.998172
57396.99,57024.13,57210.58,57372,1792.564445
58430.73,57282,57372.01,57908.82,3343.848801
58160.55,57555.55,57908.82,57713.79,1618.683303
57761,56857.96,57713.79,57259.48,2852.460232
57414,56521.01,57267.75,56969.98,3973.052114
57279.26,56778.52,56969.98,56990.02,2367.480357
57229.71,56866.38,56990.02,57083,1765.178473
57195,56191.19,57082.99,56753.6,3186.883792
57190,56551.04,56753.61,57080.31,1802.844052
57175.11,56366,57080.31,56494.11,2352.946051
56561.6,55508,56492.91,55524.99,3887.353873
56000,54179.99,55524.99,54507.62,6810.572561
54956.33,54200,54504.94,54566.77,3177.529247
54658.87,53650,54566.77,54614.23,5482.640591
54871.14,54060,54614.99,54083.25,3193.655022
54760,53777.68,54083.25,54697.73,3111.382982
55344.26,54509.89,54681.39,55120.83,3136.554106
55145.05,54438,55120.83,54548.58,2407.135162
54742.3,54379.96,54548.58,54684.83,1868.285406
54780.02,54057.28,54683.6,54438.64,1925.284163
54471.36,53111.66,54435.33,53532.25,4706.262267
53806.65,53000,53532.26,53306.84,4134.572485
54277.78,53306.83,53306.84,54161.34,2579.310685
54482.81,53821.79,54166.12,54309.24,2327.974587
54698.3,54215.24,54309.24,54607.86,1916.519037
54865.37,54430.52,54602.43,54671.06,1862.74427
54804.98,54060.79,54671.05,54249.81,2196.960975
55287.52,54234.96,54249.8,55110,2936.007551
55450,55020.81,55110,55263.36,2692.723917
55367.34,54744.86,55263.35,55184.25,2359.374263
55356.31,54919.72,55185.06,55165.19,1857.122656
55760,54830.01,55165.2,55548.52,2642.91064
55767.01,55401,55548.52,55710.87,2130.55535
55830.9,55362.18,55705.78,55364.69,1880.519753
55541.81,54825.42,55364.68,55008.46,2847.211367
55080.16,54318.7,55008.45,54452.6,2952.881221
54759.56,54190.1,54453.3,54646.59,1816.23829
54906.78,54359.15,54646.58,54387.91,1981.082894
54816.01,54299.95,54387.91,54340.89,1519.7514
54669.35,53596.32,54342.8,53688.07,2878.754265
54588,53511.39,53691.25,54466.36,2069.621473
54647.87,54350,54466.38,54430.79,1756.511006
54769.44,54051.35,54430.79,54350.54,1667.112485
54580,53966.89,54350.54,54122.07,1650.390799
54294.82,53783.23,54127.12,54100,2037.76106
55000,53700,54100,54662.79,3668.396569
55612.92,54606,54661.64,55464.2,4769.800293
56400.13,55452.14,55464.46,56280.41,4871.585812
56662.08,56280.4,56280.4,56404.73,3431.056068
56592.85,56028,56405.11,56465.75,3062.558393
56600.54,56256.51,56465.74,56541.03,1881.596112
57038.31,56536.08,56536.08,56900.01,3523.679336
57200,56368.42,56900,56759.91,3226.3056
56929.99,56450,56761.86,56539.35,2514.753239
56641.81,56000,56539.34,56298.12,2954.006836
56422.02,55729.46,56298.12,55762.89,2997.531716
56400,55570.82,55762.89,56125.89,2956.203026
56370.14,55300,56125.9,55378.91,2463.770602
55571.12,54666.66,55380.64,54736.53,3623.339294
54743.38,53202,54736.52,54058.85,7329.513472
54250,53540.05,54058.85,53749.99,3305.882221
53749.99,51700,53749.99,52534.03,11193.616418
52987.87,52300,52534.03,52303.65,3703.718926
52900,52000,52303.66,52626.91,3818.550957
52768.46,51748.08,52626.91,51830.21,4295.491111
52555,51500,51831.13,52255.37,4425.195886
52561.65,51818.84,52255.38,52122.86,2267.357844
52518.73,51905.58,52131.51,52250.97,2280.576007
52850,52135.14,52251.96,52686.15,2898.576135
53287,52653.81,52686.15,52975.46,2716.600094
53130,52200,52975.46,52270.71,2325.331507
52794.66,52101,52270.72,52611.36,2720.763839
53000,52365,52611.36,52944.42,2363.325497
53067.67,52520,52944.95,52958,2287.576642
53160.85,52134.27,52955.72,52163.19,3108.303684
52408.64,50438.88,52163.2,51076.92,10807.720073
51976.95,50427.56,51076.93,51653.76,6586.262081
52066.21,51046.4,51649.9,51296.96,4571.040648
51521.68,50620,51296.96,50996.15,5364.282692
51700,50550,50996.15,51306.95,5642.866294
51811.13,51102.45,51303.96,51620.6,2738.112891
52532,51500,51620.61,52236.72,3466.099951
52300,51619.72,52225,52195.19,2450.567176
52700,51820,52195.19,51980.75,2724.343164
52575.39,51937.19,51981.6,52437.1,1473.662357
52720.24,51578.93,52437.21,51741.6,3342.126288
52048.41,51220.72,51734.03,51293.78,2725.80172
52258.47,51214.6,51293.78,52083.14,3107.222289
52350,51966.66,52083.13,52255.41,2051.392379
52364.87,51551,52255.41,51696.7,2151.71252
52723.68,51696.7,51696.7,52407.19,2341.379132
52774.71,52172.34,52407.19,52693.13,1990.736097
52899.01,52500.86,52693.13,52825.67,2442.408592
52883.09,52462.16,52822.29,52582.45,1853.445965
53600.9,52400.86,52582.44,53569.85,4262.213656
53826.48,53164.34,53569.24,53365.17,4277.038153
53600,53205.29,53365.17,53331.62,2018.783494
53579.98,53169,53331.62,53378.06,1879.141521
53450,52570,53378.06,52710.96,4910.150297
53242.96,52508.19,52710.95,53001.57,2859.894107
53325.35,52731.49,53001.57,53316.82,2320.578703
53500,53108.36,53316.81,53414.09,2174.358984
53542,53210.01,53414.1,53308.27,2174.156905
54060.24,52888.81,53315.54,53776.05,4853.624034
53908.2,53500,53776.14,53823.98,2110.343066
53913.79,53463.49,53826.34,53682.52,2058.328718
53813.9,53528.35,53682.51,53778.55,1472.068747
54270.53,53773.38,53773.38,53960,3098.794306
54599.66,53950.16,53960,54574.41,2342.535017
54773,54329.79,54574.4,54383.14,2638.526155
55073.46,54292,54383.15,55025.59,2424.941855
55555,54716.31,55025.59,54745.38,3813.287491
54972.32,54558.67,54745.37,54682.64,2538.822451
54886.51,54495.12,54682.64,54745,1287.989308
54838.98,54560.51,54745.01,54760.97,983.715616
55236.76,54660.11,54759.96,54944.72,1853.105088
55378.7,54698.28,54944.72,55177.81,1819.661663
55283.65,54957.43,55177.89,55027.16,1532.809292
55088.14,54733.65,55027.16,54950.28,1643.401774
55146.23,54641.63,54950.27,54925.06,1774.051877
55030.24,54781.64,54925.05,55013.42,1104.076712
55105.85,54672.98,55013.42,54680,1823.376951
54814.89,54311.6,54680.01,54442.89,2715.098748
54592.97,53950,54442.89,54291.28,3025.906708
54847.47,54066.42,54291.29,54735.64,1817.708577
54745.81,54376.08,54735.64,54630.06,1515.538586
55041.79,54501.29,54630.06,54961.85,1871.177567
56220,54949.27,54961.85,56167.46,4967.786007
56271,55838.73,56163.52,56084.74,2788.990927
56086,55556,56081.46,55728.93,1829.789725
55900,55621,55728.92,55765.01,1160.073603
55900.01,55680.68,55765.01,55858.74,1197.780803
56700.36,55675,55858.73,56433.17,3146.20652
56605.93,56024.67,56433.17,56370.94,2002.301364
56440,55730,56373.5,55817.14,1892.817697
56200,55572,55817.14,56020.28,2235.455
56182.88,55720,56020.29,56068.69,1365.792568
56113.08,55742.94,56068.69,55804.92,1407.042222
56161.67,55738.17,55804.92,56052.05,1153.920001
56496,56052.52,56052.52,56272.49,1608.604624
56407.86,56104.49,56272.49,56269.49,965.546625
56319.56,55831.43,56264.9,55935.61,1197.029461
56400.01,55865.62,55935.61,56200.66,1269.246424
56300,55976.99,56200.66,56296.57,1089.739304
56559.75,56026.19,56296.57,56114.95,1703.627296
56181.83,55683.56,56117.75,56085.93,1817.708478
56085.94,55777,56085.93,55787.03,1395.390651
56000,55291.13,55787.02,55525.24,2202.098454
55895.65,55461.01,55525.25,55750,1325.181086
55842.5,55500.25,55750,55800,1498.585575
56375.19,55654.1,55800,56354.35,2105.252254
56490,56016.12,56356.98,56275.59,2003.533285
56325.68,55803.19,56275.59,55967.73,1986.584862
56000,55159.17,55967.73,55192.08,2296.061435
55414.01,54691.84,55192.08,55208.69,3037.571132
55210.47,54743.18,55208.7,54860,1697.208073
55370.45,54819.4,54859.99,55140.01,1060.813536
55655.53,55000,55140.01,55600.01,1412.656832
55884.4,55511.8,55600.01,55777.63,1215.738333
56013.76,55290,55777.65,55409.67,2071.045479
55500,54977.8,55409.68,55241.28,1598.266576
55515.36,55151.26,55241.29,55349.99,1797.373217
55554.4,55276.51,55354.67,55371.6,1157.888636
55522,55107.08,55371.61,55315.01,1701.17971
55425.26,54848.98,55315.01,55048.8,2153.129346
55656.64,54800.01,55048.8,55401.26,2624.405151
56167.37,55358.94,55401.26,55911.99,2920.308077
57230,55911.99,55911.99,57126.15,4953.178951
58225,56966.54,57129.58,57922.2,6364.379538
58350,57777.87,57922.2,58024.51,4216.172753
58100,57609.81,58024.5,57854.32,3166.067618
58405.82,57792.05,57854.14,58035.18,3524.585427
58200,57808.8,58035.19,57960.17,2105.236427
58174.24,57837.83,57960.65,58130.06,3009.312864
58182.13,57267.98,58130.05,57719.74,6372.193904
57845,57170,57719.74,57624.77,3104.75509
58290,57571.42,57622.63,57924.69,3251.681483
58021.19,57561.22,57924.69,57819.99,2358.379227
57870.01,57317.02,57820,57676.42,2131.841296
57733.95,57103.43,57676.41,57277.13,2539.76849
57641.47,57160,57281.79,57547.6,1773.72325
57900,57478.74,57547.6,57747.01,1508.923297
57782.2,57297.31,57747,57635.47,1454.141591
57769.01,57405.23,57635.46,57520.41,1518.865216
57612.4,57259.48,57520.41,57439.67,2383.174636
57450,57175.02,57439.67,57322.02,1655.608498
57391.74,57117.36,57322.84,57181.33,1542.713985
57839.16,57071.35,57181.33,57567.01,2296.115065
57692.97,57369.5,57567.01,57670.13,1700.34384
58277,57505.49,57670.14,58056,2326.61064
58272.6,57938.38,58056.01,58116.17,2286.435783
58200,57726.72,58116.16,57940,2180.462041
58923.26,57842.82,57940,58873.91,4935.511609
59335,58625,58873.91,58842.87,5932.477265
59246.93,58837.6,58842.87,59240.34,2607.64886
59368,59015.32,59240.33,59112.81,2817.346731
59265.18,58819.19,59112.81,58890.01,3403.891044
58999.14,58626.92,58890.01,58865.9,2524.060038
58948.4,58500,58865.9,58526.42,2265.278432
58825,58470,58526.43,58698.26,2018.91882
58888,58656.71,58698.26,58700,1371.586003
59107.84,58699.99,58699.99,58853.02,1916.959052
59060,58700,58853.02,59060,1508.342789
59086.65,58380.02,59060,58627,2548.967892
